,uniq_id,product_name,main_category,tokenized_description,cleaned_description,nb_tokens,nb_char
873,159b45e4dede207f28319bf1cacee3bc,MSenterprises Floral Cushions Cover,Home Furnishing,"['floral', 'cushion', 'cover', 'brown', 'cushion', 'cover', 'cushion', 'cover']",floral cushion cover brown cushion cover cushion cover,8,54
874,da8017c195b3bfa4ef002968a3542707,Mafatlal Cotton Bath Towel,Home Furnishing,"['bath', 'towel']",bath towel,2,10
875,e56ffc10078972b5f4e7302383db8d72,Nikunj Abstract Cushions Cover,Home Furnishing,"['abstract', 'cushion', 'cover', 'grey', 'cushion', 'cover', 'made', 'superior', 'fabric', 'level', 'comfort', 'along', 'grace', 'interior', 'cushion', 'cover', 'made', 'superior', 'fabric', 'level', 'comfort', 'along', 'grace', 'interior']",abstract cushion cover grey cushion cover made superior fabric level comfort along grace interior cushion cover made superior fabric level comfort along grace interior,24,167
876,f3dec6a97225941bf9c3213e73943bd3,Textile India Paisley Double Quilts & Comforters Green,Home Furnishing,"['india', 'paisley', 'quilt', 'green']",india paisley quilt green,4,25
877,c943647eee4de99fc1b4e233b9a7f47d,Nkp Cotton Bath Towel,Home Furnishing,"['bath', 'towel']",bath towel,2,10
878,dc777afc918f513a7253187e00a11948,Woven Terry Cotton Bath Towel,Home Furnishing,"['woven', 'bath', 'towel', 'bath', 'towel', 'colour', 'soft', 'bath', 'towel', 'soft', 'bath', 'towel']",woven bath towel bath towel colour soft bath towel soft bath towel,12,66
879,fc976caafdebbab15560dad48bc6ff0f,Casa Copenhagen Set of Towels,Home Furnishing,['towel'],towel,1,5
880,fc3eb6ffed257270c26943e9f9c347b9,Maspar Cotton Set of Towels,Home Furnishing,"['towel', 'one', 'beach', 'towel', 'red', 'percent', 'soft', 'percent', 'soft']",towel one beach towel red percent soft percent soft,9,51
881,b6c4cb6a29dcbaf7fa958f04c8215547,Sassoon Cotton Bath Towel,Home Furnishing,"['bath', 'towel', 'red', 'towel', 'towel']",bath towel red towel towel,5,26
882,a6c820b76bc29bbe2d85eecad3de03f8,Mandhania Cotton Bath Towel,Home Furnishing,"['bath', 'towel']",bath towel,2,10
883,7bbcbd91b8865a9f7b254760e5e2e10a,Shagun Gold Tea Tree Essential Aroma Therapy Oil,Baby Care,"['gold', 'tea', 'tree', 'aroma', 'oil', 'tea', 'tree', 'oil', 'derived', 'leaf', 'tea', 'tree', 'tea', 'tree', 'eighteenth', 'sailor', 'made', 'tea', 'like', 'nutmeg', 'leaf', 'tree', 'southeast', 'australian', 'coast', 'tea', 'tree', 'unrelated', 'common', 'tea', 'plant', 'used', 'make', 'black', 'green', 'tea', 'tea', 'tree', 'oil', 'derived', 'leaf', 'tea', 'tree', 'tea', 'tree', 'eighteenth', 'sailor', 'made', 'tea', 'like', 'nutmeg', 'leaf', 'tree', 'southeast', 'australian', 'coast', 'tea', 'tree', 'unrelated', 'common', 'tea', 'plant', 'used', 'make', 'black', 'green', 'tea']",gold tea tree aroma oil tea tree oil derived leaf tea tree tea tree eighteenth sailor made tea like nutmeg leaf tree southeast australian coast tea tree unrelated common tea plant used make black green tea tea tree oil derived leaf tea tree tea tree eighteenth sailor made tea like nutmeg leaf tree southeast australian coast tea tree unrelated common tea plant used make black green tea,67,387
884,d395b2f3d13ff8897f403c6141e0e39a,Amber Cotton Set of Towels,Home Furnishing,['towel'],towel,1,5
885,a30aa3b765b613c158fd3a295ed934fa,Bagru Crafts Cotton Set of Towels,Home Furnishing,"['craft', 'towel']",craft towel,2,11
886,ee27bc4719ae58c5cb3f1dede61fcf54,Jaipur Raga Floral Double Quilts & Comforters Red,Home Furnishing,"['raga', 'floral', 'quilt', 'red']",raga floral quilt red,4,21
887,456ec612b30d4b091639843cdb66bf54,SSCP Pine Oil,Beauty and Personal Care,"['pine', 'oil', 'pine', 'oil', 'mental', 'sexual', 'invigorating', 'effect', 'area', 'great', 'vapor', 'sick', 'room', 'used', 'cut', 'sore', 'help', 'rheumatism', 'gout', 'muscular', 'pain', 'help', 'case', 'asthma', 'catarrh', 'cough', 'cold', 'flu', 'eas', 'pine', 'oil', 'mental', 'sexual', 'invigorating', 'effect', 'area', 'great', 'vapor', 'sick', 'room', 'used', 'cut', 'sore', 'help', 'rheumatism', 'gout', 'muscular', 'pain', 'help', 'case', 'asthma', 'catarrh', 'cough', 'cold', 'flu', 'eas']",pine oil pine oil mental sexual invigorating effect area great vapor sick room used cut sore help rheumatism gout muscular pain help case asthma catarrh cough cold flu eas pine oil mental sexual invigorating effect area great vapor sick room used cut sore help rheumatism gout muscular pain help case asthma catarrh cough cold flu eas,56,334
888,f0bc8dff0e2ef0b75f1c78b4f67bcd63,Trident Cotton Face Towel,Home Furnishing,"['trident', 'face', 'towel', 'hand', 'towel', 'face', 'towel', 'yellow', 'right', 'kind', 'towel', 'hard', 'come', 'good', 'might', 'might', 'well', 'towel', 'would', 'soft', 'last', 'long', 'colour', 'see', 'colour', 'right', 'kind', 'towel', 'hard', 'come', 'good', 'might', 'might', 'well', 'towel', 'would', 'soft', 'last', 'long', 'colour', 'see', 'colour']",trident face towel hand towel face towel yellow right kind towel hard come good might might well towel would soft last long colour see colour right kind towel hard come good might might well towel would soft last long colour see colour,42,235
889,b454f9f449c9dff58b90113ba984ea98,Intex Kids Inflatable Air Chair,Baby Care,"['kid', 'air', 'chair', 'kid', 'air', 'chair']",kid air chair kid air chair,6,27
890,72db37ec42ee76d79cf395221e0f4cce,IWS Cotton Bath Towel,Home Furnishing,"['bath', 'towel']",bath towel,2,10
891,463492671c5c19316a0fb9fe1c53da48,LukLuck Cotton Bath Towel,Home Furnishing,"['bath', 'towel', 'bath', 'towel', 'made', 'fine', 'towel', 'soft', 'towel', 'super', 'made', 'fine', 'towel', 'soft', 'towel', 'super']",bath towel bath towel made fine towel soft towel super made fine towel soft towel super,16,87
892,6858fd9265d348803b18667fe43cd054,MB Cotton Set of Towels,Home Furnishing,['towel'],towel,1,5
893,526cb1e7675adb39a1ea68f1f2a3fd59,Durga Home Trendz Cotton Hand Towel,Home Furnishing,"['hand', 'towel', 'hand', 'towel', 'yellow', 'yellow', 'hand', 'towel', 'use', 'soft', 'yellow', 'hand', 'towel', 'use', 'soft']",hand towel hand towel yellow yellow hand towel use soft yellow hand towel use soft,15,82
894,3ddd2f062730c2aea8bb8843d5a96125,Right Abstract Cushions Cover,Home Furnishing,"['right', 'abstract', 'cushion', 'cover', 'black', 'white', 'satin', 'cushion', 'cover', 'right', 'interior', 'satin', 'cushion', 'cover', 'right', 'interior']",right abstract cushion cover black white satin cushion cover right interior satin cushion cover right interior,16,110
895,597a9549a3e397d52dca62ee47b1f60a,Just Linen Cotton Bath Towel,Home Furnishing,"['linen', 'bath', 'towel', 'bath', 'towel', 'plain', 'trick', 'classic', 'super', 'soft', 'bath', 'towel', 'loop', 'thread', 'thick', 'line', 'either', 'end', 'towel', 'short', 'loop', 'quick', 'kid', 'towel', 'perfect', 'kid', 'bath', 'linen', 'collection', 'plain', 'trick', 'classic', 'super', 'soft', 'bath', 'towel', 'loop', 'thread', 'thick', 'line', 'either', 'end', 'towel', 'short', 'loop', 'quick', 'kid', 'towel', 'perfect', 'kid', 'bath', 'linen', 'collection']",linen bath towel bath towel plain trick classic super soft bath towel loop thread thick line either end towel short loop quick kid towel perfect kid bath linen collection plain trick classic super soft bath towel loop thread thick line either end towel short loop quick kid towel perfect kid bath linen collection,53,313
896,2eb07dc77e2fc7e3668fd7ed9b864039,Rustic India Geometric Cushions Cover,Home Furnishing,"['rustic', 'india', 'geometric', 'cushion', 'cover', 'black', 'let', 'guest', 'fine', 'bring', 'cushion', 'cover', 'rustic', 'india', 'black', 'cushion', 'cover', 'eye', 'geometric', 'print', 'hard', 'velvet', 'fabric', 'make', 'look', 'let', 'guest', 'fine', 'bring', 'cushion', 'cover', 'rustic', 'india', 'black', 'cushion', 'cover', 'eye', 'geometric', 'print', 'hard', 'velvet', 'fabric', 'make', 'look']",rustic india geometric cushion cover black let guest fine bring cushion cover rustic india black cushion cover eye geometric print hard velvet fabric make look let guest fine bring cushion cover rustic india black cushion cover eye geometric print hard velvet fabric make look,44,276
897,e1e2883b6845cb214ec8d365cd496008,NKP Cotton Hand Towel,Home Furnishing,"['hand', 'towel', 'hand', 'towel', 'white', 'high', 'bleach', 'use', 'hang', 'dark', 'colour', 'hand', 'towel', 'made', 'fabric', 'give', 'soft', 'feel', 'hand', 'high', 'bleach', 'use', 'hang', 'dark', 'colour', 'hand', 'towel', 'made', 'fabric', 'give', 'soft', 'feel', 'hand']",hand towel hand towel white high bleach use hang dark colour hand towel made fabric give soft feel hand high bleach use hang dark colour hand towel made fabric give soft feel hand,33,179
898,4b03cdfc7d1135c972e5c620dd7da66c,KDS SURGICAL Tripod Walking Stick,Beauty and Personal Care,"['tripod', 'stick', 'stick', 'tripod', 'iron', 'plastic', 'grey', 'height', 'weight']",tripod stick stick tripod iron plastic grey height weight,9,57
899,f0ab5f12bd777e28a401a728fcb93a4b,Bharatcraft Showpiece  -  5 cm,Home Decor Festive Needs,"['height', 'brown', 'golden', 'king', 'money', 'frog', 'made', 'high', 'earth', 'suit', 'use', 'period', 'earth', 'period', 'money', 'frog', 'bed', 'full', 'wealth', 'head', 'represent', 'throne', 'right', 'throne', 'brown', 'brown', 'height', 'depth']",height brown golden king money frog made high earth suit use period earth period money frog bed full wealth head represent throne right throne brown brown height depth,28,167
900,d3f4a4336324a3d180de23df1e75b9b7,Loreal Diarichesse No- 5 Light Brown ( Pack of 3 )With 20 Vol 6 % Developer Hair Color,Beauty and Personal Care,"['loreal', 'brown', 'vol', 'hair', 'loreal', 'brown', 'vol', 'tone', 'tone', 'cover', 'white', 'hair', 'deep', 'reflex', 'pastel', 'hair', 'ammonia', 'hair', 'radiant', 'bright', 'loreal', 'brown', 'vol', 'hair', 'brown', 'loreal', 'brown', 'vol', 'tone', 'tone', 'cover', 'white', 'hair', 'deep', 'reflex', 'pastel', 'ammonia', 'hair', 'radiant', 'bright', 'loreal', 'brown', 'vol', 'hair', 'brown', 'hair', 'trait', 'ammonia', 'trait', 'men', 'brown', 'tube']",loreal brown vol hair loreal brown vol tone tone cover white hair deep reflex pastel hair ammonia hair radiant bright loreal brown vol hair brown loreal brown vol tone tone cover white hair deep reflex pastel ammonia hair radiant bright loreal brown vol hair brown hair trait ammonia trait men brown tube,52,304
901,5c0fe2919e49f30aff91d46800cdf149,@home Earthy Wine Net Ceramic Vase,Home Decor Festive Needs,"['wine', 'net', 'vase', 'maroon', 'wine', 'net', 'vase', 'pink', 'vase', 'wine', 'net', 'wine', 'net', 'vase', 'pink', 'name', 'wine', 'net', 'pink', 'height', 'depth', 'shape', 'tumbler', 'vase']",wine net vase maroon wine net vase pink vase wine net wine net vase pink name wine net pink height depth shape tumbler vase,24,123
902,4b59516432fbc3d61e8e58d547fde431,Prisha India Craft m_jug015-1-prishaindia Water Jug,Kitchen Dining,"['india', 'craft', 'jug', 'time', 'world', 'countryman', 'high', 'tablet', 'even', 'minor', 'problem', 'spreading', 'saint', 'even', 'doctor', 'found', 'method', 'deal', 'disorder', 'problem', 'store', 'copper', 'utensil', 'overnight', 'drink', 'four', 'glass', 'every', 'india', 'craft', 'jug', 'time', 'world', 'countryman', 'high', 'tablet', 'even', 'minor', 'problem', 'spreading', 'saint', 'even', 'doctor', 'found', 'method', 'deal', 'disorder', 'problem', 'store', 'copper', 'utensil', 'overnight', 'drink', 'four', 'glass', 'every', 'mouth', 'brush', 'take', 'tea', 'least', 'patient', 'drink', 'four', 'glass', 'time', 'start', 'world', 'method', 'drink', 'person', 'india', 'craft', 'jug', 'india', 'craft', 'jug', 'jug', 'copper', 'name', 'copper', 'weight', 'height', 'jug']",india craft jug time world countryman high tablet even minor problem spreading saint even doctor found method deal disorder problem store copper utensil overnight drink four glass every india craft jug time world countryman high tablet even minor problem spreading saint even doctor found method deal disorder problem store copper utensil overnight drink four glass every mouth brush take tea least patient drink four glass time start world method drink person india craft jug india craft jug jug copper name copper weight height jug,84,533
903,a060b5acc6e3fb814769805db61f589b,BRANDWAGON DIGIPRINT Digital Reprint Painting,Home Decor Festive Needs,"['reprint', 'painting', 'painting', 'reprint', 'painting', 'first', 'thing', 'come', 'mind', 'think', 'comfort', 'perfect', 'right', 'let', 'decor', 'collection', 'item', 'transform', 'reprint', 'painting', 'shape', 'rectangular', 'frame', 'frame', 'included', 'painting', 'reprint', 'name', 'painting', 'theme', 'modern', 'art', 'wall', 'mount', 'frame', 'artist', 'name', 'weight', 'height', 'limited', 'defect', 'year', 'domestic', 'cover', 'bag', 'due', 'improper', 'normal', 'wear', 'tear', 'magnetic', 'head', 'audio', 'video', 'laser', 'pick', 'tube', 'wall', 'painting']",reprint painting painting reprint painting first thing come mind think comfort perfect right let decor collection item transform reprint painting shape rectangular frame frame included painting reprint name painting theme modern art wall mount frame artist name weight height limited defect year domestic cover bag due improper normal wear tear magnetic head audio video laser pick tube wall painting,59,400
904,a541b3aba326d7749b4c086c3cea9273,Relaxfeel Floral Single Dohar White,Baby Care,"['floral', 'white', 'white', 'height', 'floral', 'white', 'good', 'collection', 'good', 'summer', 'winter', 'well', 'high', 'soft', 'warm', 'perfect', 'use', 'give', 'look', 'season', 'used', 'room', 'floral', 'white', 'hand', 'white', 'floral', 'room', 'inner', 'name', 'outer', 'weight', 'depth', 'content']",floral white white height floral white good collection good summer winter well high soft warm perfect use give look season used room floral white hand white floral room inner name outer weight depth content,34,206
905,d136aa676ef52b09eab65762940957fe,scarlet tanager bird normal POSTER Paper Print,Home Decor Festive Needs,"['scarlet', 'bird', 'normal', 'poster', 'paper', 'print', 'animal', 'scarlet', 'bird', 'normal', 'poster', 'paper', 'print', 'paper', 'depth', 'height', 'poster', 'animal', 'black', 'white', 'poster', 'paper', 'paper', 'print', 'poster', 'content', 'poster']",scarlet bird normal poster paper print animal scarlet bird normal poster paper print paper depth height poster animal black white poster paper paper print poster content poster,27,176
906,9b00cab981ab825158c05c9e54b866d4,good-night-angel-sleep-well-pics Paper Print,Home Decor Festive Needs,"['good', 'night', 'angel', 'sleep', 'well', 'pic', 'paper', 'print', 'good', 'proof', 'good', 'paper', 'long', 'lasting', 'good', 'night', 'angel', 'sleep', 'well', 'pic', 'paper', 'print', 'poster', 'made', 'high', 'paper', 'well', 'art', 'good', 'night', 'angel', 'sleep', 'well', 'pic', 'paper', 'print', 'paper', 'depth', 'weight', 'height', 'poster', 'shape', 'black', 'white', 'poster', 'paper', 'paper', 'print', 'paper', 'finish', 'artist', 'name', 'poster', 'frame', 'content', 'poster']",good night angel sleep well pic paper print good proof good paper long lasting good night angel sleep well pic paper print poster made high paper well art good night angel sleep well pic paper print paper depth weight height poster shape black white poster paper paper print paper finish artist name poster frame content poster,56,327
907,480d24adbc304a52a4e01e45bf8bbccc,Fs Mini Klub Baby Boy's Woven Casual Shirt,Baby Care,"['mini', 'woven', 'casual', 'shirt', 'fit', 'regular', 'fabric', 'western', 'wear', 'half', 'mini', 'woven', 'casual', 'shirt', 'pattern', 'woven', 'occasion', 'casual', 'shirt', 'half', 'content', 'fit', 'regular', 'fabric', 'fit', 'regular', 'fabric', 'similar', 'style', 'code']",mini woven casual shirt fit regular fabric western wear half mini woven casual shirt pattern woven occasion casual shirt half content fit regular fabric fit regular fabric similar style code,30,190
908,a445d1f73be8f81dd902fd5dc8529416,Cotton On Kids Baby Boy's Printed Casual Shirt,Baby Care,"['kid', 'casual', 'shirt', 'pattern', 'occasion', 'casual', 'shirt', 'half', 'content', 'fit', 'regular', 'fabric', 'fit', 'regular', 'style', 'code']",kid casual shirt pattern occasion casual shirt half content fit regular fabric fit regular style code,16,101
909,3aaa50eb5d2cf4c18b57346423871624,Portia Hat,Baby Care,"['portia', 'hat', 'pink', 'content']",portia hat pink content,4,23
910,23b0bdd337f7d1b4b70ad13726a122ab,Beebay Baby Boy's Checkered Casual Shirt,Baby Care,"['casual', 'shirt', 'pattern', 'occasion', 'casual', 'shirt', 'button', 'half', 'content', 'fit', 'regular', 'collar', 'button', 'collar', 'fabric', 'fit', 'regular', 'hem', 'curved', 'hem', 'style', 'code', 'fabric']",casual shirt pattern occasion casual shirt button half content fit regular collar button collar fabric fit regular hem curved hem style code fabric,23,147
911,7e3d8e737aec8f1eca019302593c732e,painting_art_couple_love__Dance Paper Print,Home Decor Festive Needs,"['paper', 'print', 'good', 'high', 'paper', 'paper', 'print', 'poster', 'made', 'high', 'paper', 'get', 'good', 'look', 'wall', 'paper', 'depth', 'paper', 'print', 'paper', 'depth', 'weight', 'height', 'poster', 'shape', 'black', 'white', 'poster', 'paper', 'finish', 'paper', 'paper', 'print', 'artist', 'name', 'poster', 'frame', 'content', 'poster']",paper print good high paper paper print poster made high paper get good look wall paper depth paper print paper depth weight height poster shape black white poster paper finish paper paper print artist name poster frame content poster,39,234
912,e225be101bbad1ea9d031261ba4387b8,Bourne Supermacy Canvas Art,Home Decor Festive Needs,"['art', 'uber', 'high', 'grade', 'poster', 'bright', 'detailed', 'standard', 'come', 'form', 'poster', 'tube', 'art', 'poster', 'urban', 'task', 'passion', 'thing', 'touch', 'work', 'place', 'understanding', 'urban', 'music', 'show', 'abstract', 'art', 'poster', 'poster', 'made', 'high', 'grade', 'paper', 'ultra', 'colour', 'made', 'sure', 'art', 'come', 'poster', 'tube', 'prevent', 'left', 'side', 'art', 'limited', 'defect', 'paper', 'depth', 'weight', 'height', 'poster', 'shape', 'sport', 'paper', 'finish', 'paper', 'art', 'music', 'musical', 'poster', 'content', 'poster']",art uber high grade poster bright detailed standard come form poster tube art poster urban task passion thing touch work place understanding urban music show abstract art poster poster made high grade paper ultra colour made sure art come poster tube prevent left side art limited defect paper depth weight height poster shape sport paper finish paper art music musical poster content poster,63,391
913,89b95537d8697203ab278237289a52a8,Like Analog Purple Clock,Watches,"['like', 'analog', 'clock', 'function', 'alarm', 'power', 'display', 'year', 'weight', 'height', 'dial', 'shape', 'dial', 'display', 'hand', 'display', 'hand', 'plastic', 'dial', 'content', 'clock']",like analog clock function alarm power display year weight height dial shape dial display hand display hand plastic dial content clock,21,134
914,762b6b22cccf91935e92446efe298fe3,612 League Baby Boy's Checkered Casual Shirt,Baby Care,"['casual', 'shirt', 'pattern', 'occasion', 'casual', 'shirt', 'half', 'content', 'fit', 'regular', 'fabric', 'fit', 'regular', 'style', 'code', 'fabric']",casual shirt pattern occasion casual shirt half content fit regular fabric fit regular style code fabric,16,104
915,f7514f6068377bcaed80043a5e321131,FS Mini Klub Baby Boy's Woven Casual Shirt,Baby Care,"['mini', 'woven', 'casual', 'shirt', 'fit', 'regular', 'fabric', 'western', 'wear', 'half', 'mini', 'woven', 'casual', 'shirt', 'pattern', 'woven', 'occasion', 'casual', 'shirt', 'half', 'content', 'fit', 'regular', 'fabric', 'fit', 'regular', 'style', 'code']",mini woven casual shirt fit regular fabric western wear half mini woven casual shirt pattern woven occasion casual shirt half content fit regular fabric fit regular style code,28,175
916,c5c559012b742d9966df82182b90c6da,wallskart Floral & Botanical Wallpaper,Home Decor Festive Needs,"['floral', 'living', 'room', 'bed', 'room', 'kitchen', 'black', 'vinyl', 'paper', 'vinyl', 'floral', 'place', 'web', 'find', 'wall', 'decal', 'wall', 'sticker', 'wall', 'decal', 'wall', 'sticker', 'self', 'vinyl', 'sticker', 'made', 'great', 'paint', 'give', 'space', 'plan', 'like', 'make', 'various', 'wall', 'flat', 'smooth', 'floral', 'scratch', 'shade', 'black', 'vinyl', 'black', 'bell', 'flower', 'small', 'black', 'wall', 'sticker', 'living', 'room', 'bed', 'room', 'kitchen', 'theme', 'floral', 'waterproof', 'paper', 'vinyl', 'small', 'painted', 'wall', 'least', 'painting', 'wet', 'paint', 'dust', 'come', 'date', 'cover', 'transit', 'defect', 'period', 'shall', 'cost', 'view', 'come', 'date', 'cover', 'transit', 'defect', 'period', 'shall', 'cost', 'due', 'heat', 'due', 'human', 'fire', 'accident', 'right', 'correct', 'return', 'refund', 'weight', 'scratch', 'wet', 'wall', 'sticker']",floral living room bed room kitchen black vinyl paper vinyl floral place web find wall decal wall sticker wall decal wall sticker self vinyl sticker made great paint give space plan like make various wall flat smooth floral scratch shade black vinyl black bell flower small black wall sticker living room bed room kitchen theme floral waterproof paper vinyl small painted wall least painting wet paint dust come date cover transit defect period shall cost view come date cover transit defect period shall cost due heat due human fire accident right correct return refund weight scratch wet wall sticker,99,602
917,27175ea71cc5f2879882c77b9931cf8b,Megaway 196.85 inch White Rice Lights,Home Decor Festive Needs,"['white', 'rice', 'direct', 'plug', 'power', 'use', 'led', 'adaptor', 'along', 'strip', 'adaptor', 'month', 'direct', 'plug', 'power', 'use', 'led', 'adaptor', 'along', 'strip', 'adaptor', 'month']",white rice direct plug power use led adaptor along strip adaptor month direct plug power use led adaptor along strip adaptor month,22,130
918,f54d0c5cbd8e2270742293edf9075cb1,"The Intellect Bazaar Abstract Double Dohar Blue, Brown",Home Furnishing,"['intellect', 'bazaar', 'abstract', 'blue', 'brown']",intellect bazaar abstract blue brown,5,36
919,66d91765da568f133f040b951f25e702,Anjalika Brass Laddu Gopal Showpiece  -  6 cm,Home Decor Festive Needs,"['brass', 'brass']",brass brass,2,11
920,e87bad0de3447c9ac3a8555e89545c75,Baby Bucket Cartoon Single Blanket blue,Home Furnishing,"['bucket', 'cartoon', 'blanket', 'blue']",bucket cartoon blanket blue,4,27
921,b1d61c60791a01827e3251e362c78573,"Digilight 400 inch White, Blue Rice Lights",Home Decor Festive Needs,"['white', 'blue', 'rice', 'white', 'blue', 'rice']",white blue rice white blue rice,6,31
922,486e98154514ed485f0b2f9bc9f24549,Agrasen International Radha Krishna Statue Showpiece  -  20 cm,Home Decor Festive Needs,"['krishna', 'krishna']",krishna krishna,2,15
923,cf03921bd7eb3afd84c4b12a434d03e5,"Pinc Ginger 90.6 inch Black, White Rice Lights",Home Decor Festive Needs,"['ginger', 'black', 'white', 'rice', 'ginger', 'black', 'white', 'rice']",ginger black white rice ginger black white rice,8,47
924,a618354ba17cff64826558d81afc77ab,Elfani Brilliance Lip Color 3.5 g,Beauty and Personal Care,['lip'],lip,1,3
925,5307e0db12b1018746ac3801d189c379,Home Delight 130 inch Pink Rice Lights,Home Decor Festive Needs,"['pink', 'rice', 'pink', 'rice', 'copper', 'wire', 'warmer', 'glow', 'flame', 'tip', 'shape', 'cut', 'cost', 'bulb', 'bulb', 'outdoor', 'high', 'saving', 'superior', 'pink', 'rice', 'copper', 'wire', 'warmer', 'glow', 'flame', 'tip', 'shape', 'cut', 'cost', 'bulb', 'bulb', 'outdoor', 'high', 'saving', 'superior']",pink rice pink rice copper wire warmer glow flame tip shape cut cost bulb bulb outdoor high saving superior pink rice copper wire warmer glow flame tip shape cut cost bulb bulb outdoor high saving superior,36,205
926,62e36e018c9ee4b282cf674e84054df8,Valtellina Plain Single Top Sheet White,Home Furnishing,"['plain', 'top', 'sheet', 'white']",plain top sheet white,4,21
927,fb42fce44e11f4dab8de99f8488281f8,Nagar Handloom Floral Double Quilts & Comforters Multicolor,Home Furnishing,"['floral', 'quilt']",floral quilt,2,12
928,3f9c4d0e8c3bca9c870e41f5098f90d6,Valtellina Checkered Double Blanket Brown,Home Furnishing,"['blanket', 'brown']",blanket brown,2,13
929,af13232271963742c118a1c58affa259,Adaa Sitting Nandi with Round Base Showpiece  -  4 cm,Home Decor Festive Needs,"['nandi', 'round', 'base', 'nandi', 'round', 'base']",nandi round base nandi round base,6,33
930,7c333641c63bd7519432ae83744b8db4,Utsav Handicraft UHD004 Showpiece  -  8 cm,Home Decor Festive Needs,"['handicraft', 'silver', 'finish', 'silver', 'handicraft', 'musical', 'handicraft', 'musical']",handicraft silver finish silver handicraft musical handicraft musical,8,69
931,60395c709b4a933319e2713e3ae620d4,Jaipur Textile Hub Floral Double Quilts & Comforters Green,Home Furnishing,"['hub', 'floral', 'quilt', 'green']",hub floral quilt green,4,22
932,cf1be83386eb96b2ab9598944ebca6fc,Valtellina Abstract Double Blanket Brown,Home Furnishing,"['abstract', 'blanket', 'brown']",abstract blanket brown,3,22
933,037b39bef3db7ccd264c577a0edf0c0a,Gift Studios Buddha Stone Showpiece  -  17.6 cm,Home Decor Festive Needs,"['studio', 'buddha', 'stone', 'studio', 'buddha', 'stone']",studio buddha stone studio buddha stone,6,39
934,43da6e88dcb61e027ea9112cfab158ee,Aurraa Printed Single Quilts & Comforters Green,Home Furnishing,"['quilt', 'green', 'micro', 'quilt', 'quilt', 'spread', 'kid', 'bedroom', 'kid', 'sleep', 'warmth', 'quilt', 'high', 'quilt', 'premium', 'spread', 'kid', 'bedroom', 'kid', 'sleep', 'warmth', 'quilt', 'high', 'quilt', 'premium']",quilt green micro quilt quilt spread kid bedroom kid sleep warmth quilt high quilt premium spread kid bedroom kid sleep warmth quilt high quilt premium,25,151
935,7b1c5edc85bc7e31edf49ab70034bb3a,Incolor Metalic Lipstick N15 3.8 g,Beauty and Personal Care,['lipstick'],lipstick,1,8
936,6e6694c52c9273cde2163d34d5b44e94,My Party Suppliers 720 inch Multicolor Rice Lights,Home Decor Festive Needs,"['supplier', 'rice', 'supplier', 'rice']",supplier rice supplier rice,4,27
937,09f9f9b420edea2f39c0dc3c24d5be07,GrandShop 444 inch Multicolor Rice Lights,Home Decor Festive Needs,"['rice', 'rice', 'strip', 'made', 'fine', 'copper', 'wire', 'silver', 'conform', 'shape', 'add', 'accent', 'yet', 'string', 'perfect', 'like', 'christmas', 'tree', 'wall', 'wedding', 'occasion', 'like', 'new', 'year', 'long', 'wire', 'host', 'small', 'bright', 'led', 'bulb', 'mode', 'every', 'give', 'rice', 'strip', 'made', 'fine', 'copper', 'wire', 'silver', 'conform', 'shape', 'add', 'accent', 'yet', 'string', 'perfect', 'like', 'christmas', 'tree', 'wall', 'wedding', 'occasion', 'like', 'new', 'year', 'long', 'wire', 'host', 'small', 'bright', 'led', 'bulb', 'mode', 'every', 'give']",rice rice strip made fine copper wire silver conform shape add accent yet string perfect like christmas tree wall wedding occasion like new year long wire host small bright led bulb mode every give rice strip made fine copper wire silver conform shape add accent yet string perfect like christmas tree wall wedding occasion like new year long wire host small bright led bulb mode every give,67,390
938,9e07a3eeee6aa9e656106281cdd30d67,eCraftIndia Lord Ganesha on Elephant Showpiece  -  13.97 cm,Home Decor Festive Needs,"['lord', 'elephant', 'lord', 'elephant']",lord elephant lord elephant,4,27
939,b7e42b52534c5e49eb03817d754c2153,Welhouse Geometric Double Blanket Grey,Home Furnishing,"['geometric', 'blanket', 'grey']",geometric blanket grey,3,22
940,9c9385abdb73ec1f1f93acaf81c6e1d7,Digilight 200 inch Blue Rice Lights,Home Decor Festive Needs,"['blue', 'rice', 'adorn', 'like', 'never', 'gorgeous', 'solution', 'array', 'colour', 'suit', 'made', 'order', 'today', 'get', 'compliment', 'flow', 'adorn', 'like', 'never', 'gorgeous', 'solution', 'array', 'colour', 'suit', 'made', 'order', 'today', 'get', 'compliment', 'flow']",blue rice adorn like never gorgeous solution array colour suit made order today get compliment flow adorn like never gorgeous solution array colour suit made order today get compliment flow,30,189
